species;original.name;section;mean;weighted_squaredSEM;Ncyt;Culm.length.mp;Culm.length.1.4;Leaf.width.mp;Leaf.width.1.4;Utricle.length.mp;Utricle.length.1.4;LI.length.mp;LI.length.1.4;TI.length.mp;TI.length.1.4;Samples_bioclim;bio1_Mean;bio2_Mean;bio3_Mean;bio4_Mean;bio5_Mean;bio6_Mean;bio7_Mean;bio8_Mean;bio9_Mean;bio10_Mean;bio11_Mean;bio12_Mean;bio13_Mean;bio14_Mean;bio15_Mean;bio16_Mean;bio17_Mean;bio18_Mean;bio19_Mean;squaredSEM_bioclim1;squaredSEM_bioclim2;squaredSEM_bioclim3;squaredSEM_bioclim4;squaredSEM_bioclim5;squaredSEM_bioclim6;squaredSEM_bioclim7;squaredSEM_bioclim8;squaredSEM_bioclim9;squaredSEM_bioclim10;squaredSEM_bioclim11;squaredSEM_bioclim12;squaredSEM_bioclim13;squaredSEM_bioclim14;squaredSEM_bioclim15;squaredSEM_bioclim16;squaredSEM_bioclim17;squaredSEM_bioclim18;squaredSEM_bioclim19
Carex insaniae var. papillaticulmis;Carex_insaniae_var_papillaticulmis|JAP|NCBI_Waterway_3659;Rhomboidales;55;11.19032343;2;27.5;6.25;6;1;6.25;0.125;15;2.5;15;2.5;55;121.8;82.38181818;25.8;8182.890909;284.2363636;-29.36363636;313.6;163.3636364;59.30909091;226.9636364;18.27272727;2057.127273;279.3454545;85.16363636;36.89090909;739.5272727;284.9454545;686.1818182;380.8181818;301.7925926;67.42558923;4.051851852;311040.099;417.1838384;519.013468;309.9481481;6572.494949;1620.587879;295.8875421;431.2760943;77366.33535;3469.526599;922.5838384;156.0249158;23073.36498;8017.274747;20973.70707;40621.3367
Carex laticeps;Carex_laticeps|JAP|NCBI_Waterway_3656;Rhomboidales;58;22.38064686;1;35;2.5;4;0.5;7.5;0.25;22.5;1.25;20;2.5;6;134.5;95.83333333;28.33333333;8380;299.3333333;-34.66666667;334;217.3333333;27.33333333;239.3333333;24.66666667;1137.5;206.5;28.33333333;65.83333333;528.6666667;100.5;480.5;108.5;239.9416623;50.11995118;5.287969054;738879.2102;176.5542552;730.8950646;792.1145011;525.3142523;1136.550559;129.552163;597.7970584;23507.1505;404.2581551;87.98114306;32.81811751;3052.820263;924.5185734;1493.701181;2635.52852
Carex michelii;Carex_michelii|HUN|spm00002175;Rhomboidales;56.6;2.238064686;10;40;10;2.5;0.25;6;0.5;15;2.5;15;2.5;223;63.43946188;98.88789238;29.42600897;8305.107623;238.7892377;-96.57399103;335.3632287;115.7085202;9.860986547;167.32287;-45.01345291;722.4215247;95.97757848;34.66367713;32.38116592;263.0762332;116.1793722;216.0896861;167.0852018;1377.869066;216.4783663;17.2546358;3255130.124;691.4914152;4329.227609;3467.772876;7158.991233;5262.949057;861.3547449;3106.932251;111298.4972;2262.373369;234.3503414;129.6603644;17890.42209;2465.625338;5006.667596;18636.14136
Carex nodaeana;Carex_nodaeana|CHM|spm00003470;Rhomboidales;70;22.38064686;1;22.5;3.75;2.5;0.5;6;1.5;10;2.5;10;2.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Carex xiphium;Carex_xiphium|KOR|NCBI_Jung_2387;Rhomboidales;56;22.38064686;1;37.5;3.75;7;0.5;6.5;0.25;15;2.5;17.5;1.25;29;6.206896552;91.89655172;20.89655172;11935.89655;210.3103448;-221.9310345;432.2413793;148.6206897;-155.3793103;149.137931;-157.7931034;838.6551724;154.5172414;17.03448276;66.03448276;406.0689655;60.37931034;404;60.65517241;951.1699507;100.3817734;1.024630542;2479695.239;641.2931034;2705.137931;2577.046798;572.5295567;1884.672414;589.6945813;2159.598522;12081.37685;405.9729064;24.03448276;58.24876847;2883.995074;209.5295567;3301.285714;215.5197044
Carex agastachys;Carex_agastachys|AUT|spm00001197;Rhynchocystis;58;22.38064686;1;70;10;12.5;1.75;2.5;0.25;116;27;66.5;21.75;2;112.5;97;40;5075.5;253;12;241;55;178.5;178.5;50.5;1054.5;167;20.5;56;480.5;94;96;438.5;719.824987;150.3598535;15.86390716;2216637.631;529.6627655;2192.685194;2376.343503;1575.942757;3409.651678;388.656489;1793.391175;70521.45149;1212.774465;263.9434292;98.45435254;9158.46079;2773.55572;4481.103543;7906.585561
Carex bequaertii subsp. bequaertii;Carex_bequaertii_ssp_bequaertii|KEN|spm00000176;Rhynchocystis;58;22.38064686;1;130;35;14;3.5;2.8;0.3;140;40;NA;NA;15;127.8666667;125.9333333;78.86666667;900.6;209.9333333;49.86666667;160.0666667;129.6;122.9333333;138.4666667;115.4666667;1286.733333;226.4;30.06666667;62.2;548.4;125.5333333;372.0666667;242.2;95.97666493;20.04798047;2.115187622;295551.6841;70.62170207;292.3580258;316.8458004;210.1257009;454.6202237;51.8208652;239.1188234;9402.860199;161.7032621;35.19245722;13.127247;1221.128105;369.8074294;597.4804724;1054.211408
Carex microcarpa;Carex_microcarpa|COR|spm00007912;Rhynchocystis;60;22.38064686;1;70;15;6.5;1.25;2.65;0.325;92.5;8.75;81.5;11.75;72;128.3888889;70.11111111;30.73611111;5551.611111;256.3611111;30.27777778;226.0833333;105.75;189.2083333;203;63.34722222;688.6388889;97.29166667;12.02777778;46.48611111;267.5555556;61.43055556;86.18055556;233.9861111;1589.508607;140.6917058;16.92938185;1784826.438;842.2057903;3322.879499;1856.669014;1089.880282;4027.012324;726.028169;2988.342527;17594.71283;342.7447183;78.28090767;92.47867762;2328.757433;829.8542645;1182.769757;3315.535016
Carex pendula;Carex_pendula|FRA|spm00007935;Rhynchocystis;59.14285714;3.197235266;7;115;32.5;13.5;2.75;2.75;0.425;137.5;26.25;110;25;898;107.0579065;81.54342984;35.08017817;5362.445434;233.8585746;2.692650334;231.1659243;102.5545657;105.9342984;176.2628062;39.51781737;881.3273942;106.2305122;43.99888641;27.31069042;298.1302895;148.7394209;195.2917595;246.2282851;787.6978694;257.1001184;21.77282851;1447216.91;1306.415874;1438.777226;2020.932305;2314.517086;5724.005712;796.7959618;1375.28675;70126.81577;1436.433984;425.2073566;275.9200863;11372.30296;3855.020094;8340.275986;11939.22653
Carex appalachica;Carex_appalachica|MAS|spm00000721;Rosea Clade;52;22.38064686;1;40;10;1.2;0.15;2.7;0.35;NA;NA;NA;NA;83;88.53012048;115.1084337;31.24096386;8876.771084;271.4939759;-94.79518072;366.2891566;147;-5.168674699;199.1927711;-30.37349398;1128.53012;111.9156627;73.77108434;12.3373494;317.2891566;238.4457831;303.3373494;249.0843373;539.7155451;110.0246841;20.52659418;1175017.154;314.9359389;1334.311196;940.0617103;3473.219512;4839.410226;291.2550691;1293.358801;31951.05701;291.2732883;277.5933;21.64090508;2040.939759;2611.128122;1617.836027;3168.224508
Carex radiata;Carex_radiata|MIC|spm00001198;Rosea Clade;58;11.19032343;2;50;15;1.6;0.15;3.2;0.3;NA;NA;NA;NA;447;82.02908277;115.0111857;28.82997763;9795.067114;278.3064877;-117.2527964;395.5592841;162.7740492;-25.14541387;203.0044743;-50.01565996;962.1029083;107.9261745;51.78076063;24.78970917;303.3847875;173.6286353;285.6845638;184.9261745;1233.207672;157.1725203;15.53605;1819098.126;743.6031641;3074.238641;1995.619235;3906.466769;5939.111094;713.4439261;2618.652221;47562.76517;312.104403;596.902499;260.6014185;2248.214835;5714.476129;1522.220905;7598.386914
Carex retroflexa;Carex_retroflexa|DEL|spm00001190;Rosea Clade;41;11.19032343;2;42.5;16.25;2.2;0.4;2.85;0.175;6.5;0.75;6.5;0.75;241;132.5518672;122.659751;33.67219917;8435.427386;311.2448133;-50.22821577;361.473029;173.9004149;67.77178423;237.6058091;19.29875519;1118.311203;123.9875519;62.39004149;20.17842324;340.4481328;213.5892116;298.473029;232.2074689;1351.606674;133.6920816;17.95459889;1112409.004;657.7106501;2184.651867;1110.300311;3438.590041;9781.985201;718.9397994;2357.743707;26647.28192;431.9706777;341.6639004;97.84719917;2915.606674;3198.11805;3403.366978;6046.965111
Carex rosea;Carex_rosea|MAI|spm00001214;Rosea Clade;53.6;4.476129372;5;55;17.5;2.2;0.2;3.3;0.35;NA;NA;NA;NA;607;87.07578254;115.306425;29.27347611;9671.472817;281.2948929;-110.446458;391.7413509;158.5980231;-11.20593081;206.5716639;-43.27182867;972.8138386;109.2454695;52.2339374;24.57495881;306.3756178;175.6688633;285.1812191;191.6392092;1230.099858;155.0214603;20.7600709;1961555.114;606.9079442;3078.825099;2031.525399;4337.250689;8622.648942;613.7931231;2729.264271;54304.6204;447.2482261;618.945183;248.8124412;3063.165609;6049.624491;1856.805389;9423.722751
Carex socialis;Carex_socialis|ALA|spm00001288;Rosea Clade;58;22.38064686;1;45;12.5;1.85;0.175;3.7;0.25;NA;NA;NA;NA;22;157.6363636;126.3636364;36.40909091;7924.272727;326.9090909;-19.09090909;346;142.2272727;194.4090909;255.7727273;51;1270.090909;139.6363636;72.63636364;18.95454545;386.3636364;246.4545455;292.1818182;328.2727273;568.7186147;54.81385281;15.01515152;707042.5887;201.6103896;1019.134199;555.4285714;1970.469697;3409.872294;263.0411255;1166.857143;15447.8961;319.8614719;38.14718615;6.807359307;1603.194805;249.6883117;815.2034632;4806.112554
Carex carsei;Carex_carsei|NZ|NCBI_AUTHOR_Gardner_322;Rostrales;60;22.38064686;1;5.5;1.5;1.75;0.375;7.75;0.375;12.5;1.25;NA;NA;8;97.25;88;45.5;3509.75;198.125;6.25;191.875;77.5;122.375;141.375;50.875;2911.875;296.875;164.375;16.25;855.5;586.625;615.25;740.625;179.9562467;37.58996338;3.965976791;554159.4077;132.4156914;548.1712984;594.0858758;393.9856892;852.4129195;97.16412225;448.3477938;17630.36287;303.1936163;65.98585729;24.61358813;2289.615198;693.3889301;1120.275886;1976.64639
Carex folliculata;Carex_folliculata|DEL|spm00000911;Rostrales;56;11.19032343;2;107.5;33.75;12;3;12.95;1.325;22.5;3.75;18.5;3.25;346;83.96242775;106.4017341;29.77456647;8645.196532;261.6589595;-90.91907514;352.5780347;109.5;47.32947977;192.1098266;-30.43352601;1167.780347;123.0057803;74.41618497;15.28901734;345.4479769;242.4393064;296.867052;280.132948;1000.18699;247.2149535;16.01280054;1221589.816;1072.776108;1672.996331;1597.693893;8417.508696;8659.520114;865.1183379;1616.947742;50919.41248;564.5159085;441.5538242;33.62057468;4408.305981;3826.68761;2513.193868;7564.243143
Carex michauxiana;Carex_michauxiana|MAN|spm00001748;Rostrales;59.33333333;7.46021562;3;42.5;13.75;2.55;0.475;10.4;0.85;20;2.5;10.5;2.25;333;27.91591592;99.03903904;25.13513514;10251.27027;223.5015015;-173.7777778;397.2792793;114.4084084;-46.95195195;154.5375375;-108.4864865;1075.927928;128.4084084;57.40540541;27.53753754;359.9489489;188.048048;335.009009;222.0900901;1889.468812;264.3810015;58.7136112;4820251.487;1007.341112;6673.480589;5362.509118;4337.266435;8489.027805;892.3095807;5115.762618;179143.0791;2654.70017;836.3321394;165.8818698;20300.60281;7800.666359;20632.13546;12466.71475
Carex satsumensis;Carex_satsumensis|TAI|spm00005838;Satsumensis Clade;38;22.38064686;1;13.5;3.25;4.25;1.375;2.75;0.125;8.5;1.75;8.5;1.75;46;115.3913043;77.39130435;32.73913043;6143.695652;237.1304348;-13.80434783;250.9347826;184;44.04347826;192.2391304;35.65217391;2516.23913;377.9782609;66.91304348;50;1022.152174;238.2173913;955.5217391;286.1956522;883.5323671;90.33236715;95.39710145;4854117.728;2190.471498;2043.36087;4657.040097;1482.533333;1915.953623;1672.18599;1781.742995;354507.2082;11656.99952;442.3033816;92.48888889;91687.86522;4301.596135;66863.54396;19588.42754
Carex badilloi;Carex_badilloi|NAT|spm00003223;Schoenoxiphium;35;11.19032343;2;56.5;8.75;4.4;0.35;5;0.15;37;6;11;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Carex burkei;Carex_burkei|CPP|spm00007785;Schoenoxiphium;69.33333333;7.46021562;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;125.75;139.75;53.75;4041.25;245;-12.5;257.5;170.5;70.75;172.5;70;704.75;106.5;12.5;56.75;298.5;47.25;292.75;47.5;359.9124935;75.17992676;7.931953581;1108318.815;264.8313827;1096.342597;1188.171752;787.9713785;1704.825839;194.3282445;896.6955877;35260.72575;606.3872327;131.9717146;49.22717627;4579.230395;1386.77786;2240.551772;3953.292781
Carex capensis;Carex_capensis|CPP|spm00003263;Schoenoxiphium;36;22.38064686;1;25;6.5;1.9;0.2;4.85;0.575;15;2.5;13.5;3.25;12;160.4166667;104.5833333;54.91666667;2899.916667;254.5;65.91666667;188.5833333;140.8333333;182.5;196.8333333;123.1666667;861.1666667;123.25;32.16666667;44.08333333;347.0833333;107.3333333;138;310.8333333;119.9708312;25.05997559;2.643984527;369439.6051;88.27712758;365.4475323;396.0572506;262.6571262;568.2752797;64.7760815;298.8985292;11753.57525;202.1290776;43.99057153;16.40905876;1526.410132;462.2592867;746.8505905;1317.76426
Carex killickii;Carex_killickii|NAT|spm00007793;Schoenoxiphium;71.66666667;7.46021562;3;NA;NA;1.3;0.5;4.1;0.3;12.5;1.25;NA;NA;11;116.8181818;131.2727273;54;3741.636364;228;-13.63636364;241.6363636;158;64.81818182;160.0909091;64.72727273;839.0909091;130.7272727;14.45454545;59.81818182;366.5454545;54.36363636;365.0909091;54.54545455;130.8772704;27.33815519;2.884346757;403025.0238;96.302321;398.6700352;432.0624551;286.5350467;619.9366687;70.66481618;326.0711228;12822.08209;220.5044483;47.9897144;17.90079137;1665.174689;504.2828582;814.7460988;1437.561011
Carex lancea;Carex_lancea|CPP|spm00003764;Schoenoxiphium;88;22.38064686;1;95;12.5;7.25;0.625;6;0.3;NA;NA;NA;NA;7;148;110.5714286;55.57142857;3075.571429;248.5714286;51.14285714;197.4285714;148.2857143;150.2857143;186.1428571;108;963.2857143;145;30.85714286;50.85714286;411.1428571;101.2857143;198.2857143;309.2857143;205.664282;42.95995815;4.532544904;633325.0373;151.3322187;626.4814839;678.9552867;450.2693591;974.1861937;111.0447111;512.3974787;20148.98614;346.5069901;75.41240834;28.12981501;2616.703083;792.4444915;1280.315298;2259.024446
Carex ludwigii;Carex_ludwigii|NAT|spm00003207;Schoenoxiphium;34;22.38064686;1;90;10.5;4.6;0.7;3.15;0.275;NA;NA;NA;NA;22;140.2272727;132.1818182;55.95454545;3552.727273;248.6818182;12.45454545;236.2272727;174.7272727;94.59090909;181.0454545;91;861.5909091;143.2272727;15.22727273;60.77272727;397.7272727;56.27272727;354.3636364;58.59090909;1105.231602;307.8701299;12.71212121;905157.9221;1295.465368;1911.021645;1683.898268;1007.82684;1882.158009;1055.093074;1480.190476;116248.8247;5886.088745;212.6601732;412.5649351;44053.7316;2026.683983;19925.76623;2819.300866
Carex multispiculata;Carex_multispiculata|NAT|spm00003765;Schoenoxiphium;62;7.46021562;3;50.6;2.55;4.835;0.1175;4.89;0.28;46.5;13.75;14;1.5;13;161.9230769;126.7692308;62.76923077;2753.461538;251.3076923;48.53846154;202.7692308;190.4615385;124.4615385;191.6153846;122.6153846;1139.692308;203.6923077;16.84615385;72.07692308;572.5384615;64.23076923;571.3846154;66.46153846;110.7423057;23.13228516;2.440601102;341021.1739;81.48657931;337.3361837;365.5913082;242.4527318;524.5617966;59.793306;275.9063347;10849.45408;186.580687;40.60668141;15.14682347;1408.993968;426.70088;689.4005451;1216.397779
Carex parvirufa;Carex_parvirufa|NAT|spm00003224;Schoenoxiphium;36;7.46021562;3;39.5;13.75;2;0.25;2.8;0.2;18.5;4.25;15.5;2.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Carex perdensa;Carex_perdensa|NAT|spm00003218;Schoenoxiphium;30;22.38064686;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;159.8333333;148.1666667;54;4406.833333;287.3333333;11.66666667;275.6666667;207.6666667;100;211.6666667;99.16666667;615.8333333;96.16666667;12.16666667;59;271.1666667;44.66666667;261.6666667;44.66666667;239.9416623;50.11995118;5.287969054;738879.2102;176.5542552;730.8950646;792.1145011;525.3142523;1136.550559;129.552163;597.7970584;23507.1505;404.2581551;87.98114306;32.81811751;3052.820263;924.5185734;1493.701181;2635.52852
Carex pseudorufa;Carex_pseudorufa|NAT|spm00003204;Schoenoxiphium;64;22.38064686;1;93.5;8.25;10.5;1.5;5.9;0.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Carex schimperiana;Carex_schimperiana|NAT|spm00007800;Schoenoxiphium;30;11.19032343;2;NA;NA;NA;NA;3.6;0.2;NA;NA;NA;NA;1;173;109;65;1642;254;87;167;181;168;190;149;1545;355;9;92;855;33;275;48;1439.649974;300.7197071;31.72781433;4433275.261;1059.325531;4385.370388;4752.687007;3151.885514;6819.303356;777.312978;3586.782351;141042.903;2425.548931;527.8868584;196.9087051;18316.92158;5547.11144;8962.207087;15813.17112
Carex schweickerdtii;Carex_schweickerdtii|NAT|spm00007770;Schoenoxiphium;60;22.38064686;1;82.5;6.25;9.25;0.875;8;0.5;50;5;NA;NA;10;142.9;126.5;59.2;3031.2;233.7;21;212.7;175.8;99.6;175.8;99.4;958.3;164.5;12.7;69.1;464.5;48.9;464.5;49;143.9649974;30.07197071;3.172781433;443327.5261;105.9325531;438.5370388;475.2687007;315.1885514;681.9303356;77.7312978;358.6782351;14104.2903;242.5548931;52.78868584;19.69087051;1831.692158;554.711144;896.2207087;1581.317112
Carex spartea;Carex_spartea|NAT|spm00007814;Schoenoxiphium;30.83333333;3.73010781;6;52.5;13.75;2.5;0.75;2.75;0.125;NA;NA;NA;NA;56;151.25;126.375;59.51785714;2928.446429;249.4285714;35.51785714;213.9107143;173;117.1071429;185.1607143;110.9107143;897.5357143;150.3571429;18.30357143;59.14285714;406.9285714;65.66071429;323.7857143;86.28571429;869.4272727;308.7477273;57.59967532;1300708.143;703.7038961;1903.34513;1726.591883;1065.345455;1911.479221;794.6100649;1411.06461;62915.88961;4944.051948;186.9425325;534.7428571;30521.99481;2051.46461;19024.17143;9115.298701
Carex uhligii;Carex_uhligii|NAT|spm00003194;Schoenoxiphium;26;22.38064686;1;55;12.5;3.5;0.75;5;0.5;13;3.5;NA;NA;37;172.4054054;119;60.16216216;2673.378378;265.1891892;66.2972973;198.8918919;196.5405405;137.1621622;203.2972973;135.2702703;875;141.1891892;21.05405405;57.89189189;373.8378378;75.2972973;313.4864865;86.48648649;712.3588589;537.8888889;44.1951952;1146578.186;681.990991;2214.659159;2314.265766;807.6996997;1252.306306;632.4924925;1210.591592;42986.66667;1946.768769;239.996997;444.5990991;12407.91742;2652.881381;9222.256757;6256.812312
Carex curatorum;Carex_curatorum||spm00002016;Scirpinae;62;22.38064686;1;63;14;1.7;0.3;2.5;0.25;30;6.5;25;6;25;110.6;159;40.4;8195.8;322.32;-67.96;390.28;173.92;140.56;218.32;8.4;291.44;38.44;10.08;30.64;95.88;42.84;79.24;76;612.6666667;78.58333333;10.08333333;472288.5833;825.2266667;532.6233333;411.5433333;6577.243333;2334.34;842.31;537.8333333;7898.673333;115.9233333;6.993333333;8.156666667;702.36;150.7233333;490.7733333;851
Carex scabriuscula;Carex_scabriuscula|CAL|spm00001246;Scirpinae;58;22.38064686;1;50;7.5;2.5;0.25;3;0.75;27.5;6.25;NA;NA;22;75.04545455;139.6818182;47.09090909;5468.545455;252.3181818;-42.40909091;294.7272727;16.68181818;147.3636364;148.5909091;12.68181818;1245.454545;216;9.090909091;71.31818182;613.3636364;54.68181818;61.27272727;576.8636364;520.3311688;193.5606061;5.515151515;535809.6883;897.0844156;782.8246753;1232.493506;572.7034632;501.8614719;464.2532468;619.2748918;91319.21212;3354.095238;12.56277056;34.03679654;27504.24242;232.7034632;305.9220779;23100.40909
Carex scirpoidea subsp. scirpoidea;Carex_scirpoidea_ssp_scirpoidea|ASK|spm00001248;Scirpinae;62.10526316;1.177928782;19;20;7.5;2.25;0.375;2.75;0.125;12.5;1.25;12.5;1.25;343;-39.89212828;97.76093294;23.2303207;11385.22449;175.9795918;-247.4489796;423.4285714;77.4664723;-128.3877551;103.8571429;-184.6122449;548.148688;74.47813411;25.28571429;42.62682216;202.3440233;85.87172012;178.9620991;110.9591837;3812.593593;588.4456038;42.5052768;8577552.543;2816.634085;7231.850459;6693.309942;4281.302235;12601.33751;1944.906433;7379.097744;155102.0626;1974.71224;525.245614;324.1059451;15842.34329;5649.117999;7190.498559;15153.82289
Carex cinerascens;Carex_cinerascens|CHM|spm00004514;Scita Clade;66;22.38064686;1;42.5;8.75;3;0.5;2.75;0.125;22.5;3.75;35;7.5;5;137.8;84.2;25.4;8641.2;305.4;-22.8;328.2;230;47.6;246.8;25.4;1442.2;242.2;46;55;630;158;580.6;191;287.9299948;60.14394141;6.345562865;886655.0523;211.8651062;877.0740775;950.5374013;630.3771028;1363.860671;155.4625956;717.3564701;28208.5806;485.1097862;105.5773717;39.38174101;3663.384316;1109.422288;1792.441417;3162.634224
Carex macrochaeta;Carex_macrochaeta|ORE|spm00001671;Scita Clade;60;11.19032343;2;45;12.5;3.5;0.75;5.3;0.75;20;5;22;5;262;21.15648855;75.41603053;29.76335878;6048.007634;155.259542;-94.58015267;249.8396947;32.32824427;31.07633588;100.8091603;-52.0610687;1252.515267;169.1450382;56.96946565;32.06870229;455.5;193.3740458;269.8969466;347.1030534;1019.082697;520.1595888;17.66792431;3223974.858;544.8902343;4296.336463;5375.912901;2210.972303;3888.354304;338.8753181;2879.544149;471010.5419;11439.55743;869.2327806;79.38989793;74280.00575;9733.951508;14384.92037;51074.53723
Carex mertensii;Carex_mertensii|ASK|spm00001056;Scita Clade;62;7.46021562;3;55;12.5;6;1;4.5;0.25;25;7.5;25;7.5;287;44.61324042;91.7804878;32.14634146;6827.038328;201.902439;-85.72473868;287.6271777;38.55052265;66;133.2996516;-39.54703833;1514.390244;221.6132404;52.271777;41.40766551;611.9651568;185.010453;274.6689895;493.0522648;1211.119125;541.2418557;51.23725055;3873716.876;1346.486952;3793.822568;4598.01786;5019.556005;6500.762238;899.1406642;2832.54236;560578.2807;14783.0422;834.9049;202.0045564;115960.4114;8285.856534;31341.45299;109186.6721
Carex microchaeta subsp. microchaeta;Carex_microchaeta|YUK|spm00001946;Scita Clade;62;22.38064686;1;20;7.5;5.5;0.25;3.75;0.125;16.5;4.25;16.5;4.25;81;-74;104.3950617;23.39506173;12096.40741;159.4814815;-281.8271605;441.308642;75.49382716;-139.7777778;83.39506173;-221.3209877;392.3703704;67.14814815;15.12345679;56.96296296;173.9135802;54.12345679;164.4320988;71.64197531;1523.725;188.5919753;11.84197531;4600045.344;694.1027778;3581.519753;3750.966049;1105.778086;6122.875;472.1419753;3455.970679;39759.78611;510.3277778;122.2595679;344.4611111;3786.629938;1398.934568;2745.773457;3397.957716
Carex spectabilis;Carex_spectabilis|BRC|spm00001979;Scita Clade;74;11.19032343;2;37.5;6.25;3.5;0.75;4.25;0.375;14;3;14;3;295;16.33559322;98.82372881;33.39322034;6775.440678;179.9694915;-114.8101695;294.779661;8.057627119;44.70169492;105.3694915;-65.10508475;1154.789831;171.159322;37.53898305;43.24067797;479.7220339;136.7220339;183.7559322;414.2711864;1411.318967;538.791952;37.68158653;3306071.594;1115.315393;4242.011461;4117.056728;3752.938845;6372.475337;643.7507667;3332.434498;442985.704;12085.69222;361.2289173;285.9520812;101605.8204;3959.446282;5653.334786;96672.87859
